VTR-9790783,46252,2023-08-18,0.00
VTR-1629210,46252,2023-08-18,0.00
VTR-4255111,46252,2023-08-18,19.94
VTR-1516954,22743,2023-08-18,25.46
VTR-5680385,46404,2023-08-18,4.47
VTR-5500251,17185,2023-08-18,36.97
VTR-6238181,14114,2023-08-18,31.93
VTR-8660098,9637,2023-08-18,18.46
VTR-5901235,14829,2023-08-18,15.94
VTR-835179,46469,2023-08-18,0.00
VTR-3808554,46469,2023-08-18,0.00
VTR-7026624,46469,2023-08-18,12.46
VTR-8114853,9543,2023-08-18,11.98
VTR-9228259,15688,2023-08-18,25.45
VTR-1671288,7993,2023-08-18,8.98
VTR-5539714,46490,2023-08-18,8.46
VTR-1703848,16472,2023-08-18,10.97
VTR-1842528,46495,2023-08-18,5.96
VTR-3639713,17361,2023-08-18,13.39
VTR-9676028,10092,2023-08-18,22.46
VTR-3274509,43446,2023-08-18,9.98
VTR-2108623,46252,2023-08-18,22.95
VTR-2979008,30135,2023-08-19,13.47
VTR-8959739,46504,2023-08-19,15.92
VTR-9123838,14594,2023-08-19,4.99
VTR-6572304,39058,2023-08-19,22.47
VTR-6474117,46452,2023-08-19,6.46
VTR-2577375,46452,2023-08-19,6.46
VTR-260683,46452,2023-08-19,6.46
VTR-3861369,46452,2023-08-19,6.46
VTR-4954116,46452,2023-08-19,6.46
VTR-5361144,46517,2023-08-19,10.96
VTR-7983964,44288,2023-08-19,23.95
VTR-8159590,43254,2023-08-19,8.98
VTR-6131892,46524,2023-08-19,25.97
VTR-3487707,41488,2023-08-19,47.92
VTR-8679465,46526,2023-08-19,8.46
VTR-2714529,26818,2023-08-19,3.88
VTR-2331161,46539,2023-08-19,14.95
VTR-7038669,22454,2023-08-19,23.99
VTR-8562206,8191,2023-08-19,42.93
VTR-9289217,34614,2023-08-19,0.00
VTR-7300795,8621,2023-08-19,16.96
VTR-305646,16975,2023-08-19,30.91
VTR-5156448,46546,2023-08-19,12.97
VTR-5349734,1113,2023-08-19,20.95
VTR-1213196,8620,2023-08-20,34.91
VTR-1407247,43241,2023-08-20,49.90
VTR-6917195,18571,2023-08-20,17.96
VTR-5612402,37806,2023-08-20,9.94
VTR-6842663,10180,2023-08-20,3.49
VTR-3885083,1113,2023-08-20,3.49
VTR-5295278,17211,2023-08-20,3.49
VTR-539020,46571,2023-08-20,11.93
VTR-7717801,46594,2023-08-20,7.48
VTR-9799934,46592,2023-08-20,13.46
VTR-8589924,41555,2023-08-20,8.47
VTR-3208371,42173,2023-08-20,25.95
VTR-7287481,46596,2023-08-20,7.99
VTR-1581817,24613,2023-08-20,31.93
VTR-3702502,13548,2023-08-20,15.97
VTR-133701,29980,2023-08-21,21.48
VTR-2279589,29980,2023-08-21,21.48
VTR-2956348,29980,2023-08-21,21.48
VTR-4543520,29980,2023-08-21,3.49
VTR-7429665,46398,2023-08-21,11.94
VTR-3165798,31035,2023-08-21,21.94
VTR-2724804,46617,2023-08-21,23.96
VTR-7794646,39058,2023-08-21,9.98
VTR-6330958,6033,2023-08-21,34.45
VTR-7376991,46626,2023-08-21,4.47
VTR-4664507,36914,2023-08-21,3.99
VTR-3709977,15444,2023-08-21,7.48
VTR-2374004,22628,2023-08-21,19.46
VTR-6566498,17150,2023-08-21,30.46
VTR-8284703,46642,2023-08-21,15.97
VTR-9142752,46645,2023-08-21,6.96
VTR-8338585,15886,2023-08-21,21.46
VTR-7673689,46650,2023-08-21,10.95
VTR-263708,7830,2023-08-21,34.45
VTR-5288961,42916,2023-08-21,7.98
VTR-4839745,38923,2023-08-21,12.48
VTR-5790733,46655,2023-08-21,10.98
VTR-5111244,46656,2023-08-21,6.47
VTR-2546659,46668,2023-08-22,4.46
VTR-5550824,22168,2023-08-22,0.00
VTR-4751775,22168,2023-08-22,3.49
VTR-7556332,22168,2023-08-22,3.49
VTR-6387415,22168,2023-08-22,3.49
VTR-3066941,670,2023-08-22,26.95
VTR-1015505,27511,2023-08-22,8.98
VTR-4402214,13377,2023-08-22,15.97
VTR-802346,8621,2023-08-22,11.98
VTR-959693,16695,2023-08-22,0.00
VTR-2380421,16695,2023-08-22,21.51
VTR-2771742,7361,2023-08-22,2.23
VTR-7550097,46633,2023-08-22,5.46
VTR-1145326,38925,2023-08-22,0.00
VTR-6821373,38925,2023-08-22,58.42
VTR-2366455,37613,2023-08-22,34.91
VTR-6291375,9197,2023-08-22,0.00
VTR-9229201,83,2023-08-22,0.00
VTR-8151106,83,2023-08-22,12.97
VTR-4312704,17404,2023-08-22,11.98
VTR-4625689,13828,2023-08-22,17.55
VTR-3707612,46692,2023-08-22,13.97
VTR-1775868,42173,2023-08-22,20.97
VTR-8698627,46698,2023-08-22,11.95
VTR-504805,46714,2023-08-22,16.99
VTR-1752368,46728,2023-08-23,3.99
VTR-9050896,46683,2023-08-23,0.00
VTR-8638650,46683,2023-08-23,0.00
VTR-1254297,46683,2023-08-23,0.00
VTR-299105,46683,2023-08-23,3.99
VTR-8752986,46737,2023-08-23,8.48
VTR-9444364,46737,2023-08-23,2.99
VTR-6016276,46737,2023-08-23,2.99
VTR-7845651,31093,2023-08-23,4.46
VTR-7466048,46706,2023-08-23,15.95
VTR-5422369,46706,2023-08-23,15.95
VTR-7665969,46706,2023-08-23,15.95
VTR-7363369,46729,2023-08-23,0.00
VTR-7541154,44958,2023-08-23,5.48
VTR-6241516,41650,2023-08-23,38.96
VTR-2222999,16634,2023-08-23,12.97
VTR-3921997,44831,2023-08-23,3.49
VTR-7132297,16634,2023-08-23,15.48
VTR-345150,46754,2023-08-23,10.46
VTR-5716924,37613,2023-08-23,10.98
VTR-3955298,46710,2023-08-23,8.47
VTR-8429547,18541,2023-08-23,29.96
VTR-6564725,37107,2023-08-23,14.95
VTR-5657802,46772,2023-08-23,11.48
VTR-3977031,46767,2023-08-23,4.99
VTR-826261,46775,2023-08-23,9.45
VTR-5393178,43189,2023-08-23,0.00
VTR-3482723,43189,2023-08-23,0.00
VTR-3562274,29980,2023-08-23,36.69
VTR-2641654,43189,2023-08-23,0.00
VTR-1230734,43189,2023-08-23,33.93
VTR-3595256,45255,2023-08-24,0.00
VTR-2942934,45255,2023-08-24,0.00
VTR-2081963,45255,2023-08-24,0.00
VTR-1333361,45255,2023-08-24,24.96
VTR-3518157,46774,2023-08-24,4.47
VTR-8795815,46738,2023-08-24,0.00
VTR-4200188,46738,2023-08-24,5.47
VTR-1528364,46789,2023-08-24,9.47
VTR-1415929,44958,2023-08-24,0.00
VTR-7158427,44958,2023-08-24,5.48
VTR-8264999,35414,2023-08-24,0.00
VTR-5620795,35414,2023-08-24,0.00
VTR-6104025,35414,2023-08-24,0.00
VTR-2160961,46800,2023-08-24,14.95
VTR-8810199,25494,2023-08-24,38.94
VTR-63900,46800,2023-08-24,9.98
VTR-1738614,46800,2023-08-24,9.98
VTR-8066404,46767,2023-08-24,6.46
VTR-8105078,46756,2023-08-24,6.47
VTR-7488505,43170,2023-08-24,11.92
VTR-9921315,46793,2023-08-24,26.92
VTR-7580574,46805,2023-08-24,14.93
VTR-2440675,7502,2023-08-24,10.95
VTR-9872055,46802,2023-08-24,7.46
VTR-6509700,46810,2023-08-24,52.91
VTR-5752761,46808,2023-08-24,13.96
VTR-6437032,17164,2023-08-24,16.95
VTR-6802397,46816,2023-08-24,10.46
VTR-5131539,46813,2023-08-24,8.96
VTR-4075933,41444,2023-08-24,5.46
VTR-9777812,25512,2023-08-25,14.96
VTR-5055376,39486,2023-08-25,0.00
VTR-8556172,39486,2023-08-25,0.00
VTR-6253922,39486,2023-08-25,0.00
VTR-909278,39486,2023-08-25,0.00
VTR-4156585,46841,2023-08-25,6.48
VTR-1299420,46845,2023-08-25,8.98
VTR-4261957,37598,2023-08-25,26.91
VTR-2234191,43170,2023-08-25,7.49
VTR-3200414,43170,2023-08-25,7.49
VTR-4870586,43170,2023-08-25,7.49
VTR-5155948,43170,2023-08-25,7.49
VTR-3272777,43170,2023-08-25,7.49
VTR-2317901,8430,2023-08-25,11.46
VTR-5615781,46863,2023-08-25,7.45
VTR-376644,46865,2023-08-25,6.45
VTR-8904972,13929,2023-08-25,0.00
VTR-3351243,13929,2023-08-25,0.99
VTR-8242774,1,2023-08-25,0.00
VTR-6543598,1,2023-08-25,3.49
VTR-7501543,5878,2023-08-25,37.85
VTR-2720859,27725,2023-08-25,27.92
VTR-3208174,46851,2023-08-25,4.48
VTR-7970182,18571,2023-08-25,21.17
VTR-3252001,46882,2023-08-25,5.45
VTR-6000266,46884,2023-08-26,6.45
VTR-1253104,8528,2023-08-26,3.49
VTR-4558932,46903,2023-08-26,5.48
VTR-6936616,13377,2023-08-26,2.99
VTR-4549638,8416,2023-08-26,11.58
VTR-1693050,46902,2023-08-26,5.46
VTR-3022819,35553,2023-08-26,11.22
VTR-7197686,46907,2023-08-26,4.97
VTR-7250258,21416,2023-08-26,4.99
VTR-769275,46911,2023-08-26,112.61
VTR-4049541,42173,2023-08-26,18.36
VTR-2139653,46900,2023-08-26,6.98
VTR-2573894,46923,2023-08-26,4.47
VTR-3319586,33391,2023-08-26,10.97
VTR-5361893,40773,2023-08-26,3.66
VTR-3954090,46398,2023-08-26,43.34
VTR-5112733,42414,2023-08-26,3.49
VTR-9632727,46955,2023-08-26,5.47
VTR-6789855,41522,2023-08-26,17.05
VTR-1489262,1423,2023-08-26,0.00
VTR-1954085,1423,2023-08-26,0.00
VTR-4265880,46962,2023-08-27,5.98
VTR-7148630,46366,2023-08-27,5.98
VTR-885886,46594,2023-08-27,8.48
VTR-6462082,46594,2023-08-27,8.48
VTR-2481465,46594,2023-08-27,8.48
VTR-2235097,46939,2023-08-27,16.97
VTR-8364717,47006,2023-08-27,6.98
VTR-3814747,39058,2023-08-27,0.00
VTR-8651043,39058,2023-08-27,23.21
VTR-7929627,7180,2023-08-27,20.98
VTR-3694975,7180,2023-08-27,20.98
VTR-4933209,29185,2023-08-28,22.33
VTR-696358,16680,2023-08-28,18.42
VTR-1899861,7804,2023-08-28,0.00
VTR-9718688,7804,2023-08-28,0.00
VTR-9936951,7804,2023-08-28,0.00
VTR-4003004,46817,2023-08-28,4.46
VTR-2943250,47038,2023-08-28,8.97
VTR-5825924,47035,2023-08-28,5.46
VTR-5815677,46530,2023-08-28,11.98
VTR-3749805,14317,2023-08-28,6.28
VTR-7157549,47034,2023-08-28,5.95
VTR-2284473,1423,2023-08-28,22.03
VTR-3423904,46950,2023-08-28,7.47
VTR-4325254,10092,2023-08-28,76.22
VTR-6391087,41519,2023-08-29,13.06
VTR-6170014,47053,2023-08-29,12.93
VTR-7282431,47069,2023-08-29,3.99
VTR-180812,13906,2023-08-29,23.16
VTR-5627706,13906,2023-08-29,2.99
VTR-2546277,13906,2023-08-29,2.99
VTR-4915263,46806,2023-08-29,7.45
VTR-40478,41488,2023-08-29,108.36
VTR-9891860,9722,2023-08-29,0.00
VTR-9879598,28347,2023-08-29,3.49
VTR-1895897,47068,2023-08-29,13.68
VTR-954438,33908,2023-08-29,10.74
VTR-1121282,46004,2023-08-29,16.94
VTR-4271653,35841,2023-08-29,16.91
VTR-4006500,9722,2023-08-29,0.00
VTR-8119772,9722,2023-08-29,0.00
VTR-6685287,9722,2023-08-29,0.00
VTR-4128666,47085,2023-08-29,8.99
VTR-3812026,47080,2023-08-29,9.47
VTR-3723686,30728,2023-08-29,8.75
VTR-291413,45436,2023-08-29,5.46
VTR-6437126,46373,2023-08-29,19.98
VTR-8706070,47087,2023-08-29,3.99
VTR-8584458,46288,2023-08-29,8.48
VTR-666859,17023,2023-08-29,12.83
VTR-2266040,47103,2023-08-29,30.96
VTR-1006783,43597,2023-08-29,0.00
VTR-4918371,43597,2023-08-29,0.00
VTR-6368660,43597,2023-08-29,0.00
VTR-9514688,43597,2023-08-29,0.00
VTR-2775352,43597,2023-08-29,18.96
VTR-9121516,41555,2023-08-29,22.38
VTR-9266516,47108,2023-08-29,12.44
VTR-118739,47076,2023-08-29,6.45
VTR-5715967,42173,2023-08-29,30.07
VTR-217435,15426,2023-08-30,23.07
VTR-6939810,1444,2023-08-30,0.00
VTR-6004908,31035,2023-08-30,14.51
VTR-5742609,46811,2023-08-30,5.47
VTR-670014,46811,2023-08-30,5.47
VTR-2107704,47075,2023-08-30,4.46
VTR-1041766,47105,2023-08-30,5.45
VTR-3550034,42292,2023-08-30,6.48
VTR-700927,8297,2023-08-30,9.47
VTR-5850266,1444,2023-08-30,25.13
VTR-1346138,25659,2023-08-30,9.63
VTR-3827294,47138,2023-08-30,8.48
VTR-3479874,47138,2023-08-30,8.48
VTR-4836847,47138,2023-08-30,8.48
VTR-512384,47145,2023-08-30,25.96
VTR-9142460,47151,2023-08-30,4.48
VTR-4508636,46895,2023-08-30,5.45
VTR-2595132,47154,2023-08-30,6.98
VTR-6501544,46736,2023-08-31,4.46
VTR-3857216,46800,2023-08-31,10.99
VTR-9192205,46800,2023-08-31,10.99
VTR-3002390,47120,2023-08-31,10.47
VTR-4226468,47174,2023-08-31,5.48
VTR-2677185,14317,2023-08-31,20.56
VTR-3430660,46739,2023-08-31,6.46
VTR-8054782,39494,2023-08-31,20.75
VTR-9302172,17755,2023-08-31,3.66
VTR-8932014,7115,2023-08-31,0.00
VTR-8436557,7115,2023-08-31,0.00
VTR-2657483,7115,2023-08-31,0.00
VTR-2669818,7115,2023-08-31,0.00
VTR-4502514,7115,2023-08-31,0.00
VTR-5259755,42698,2023-08-31,0.00
VTR-2723018,42698,2023-08-31,0.00
VTR-1350263,7115,2023-08-31,6.48
VTR-141552,42698,2023-08-31,0.00
VTR-1605077,42698,2023-08-31,0.00
VTR-6330755,42698,2023-08-31,0.00
VTR-917293,7115,2023-08-31,6.48
VTR-7385888,7115,2023-08-31,6.48
VTR-886781,7115,2023-08-31,6.48
VTR-2562866,7115,2023-08-31,6.48
VTR-8953345,7115,2023-08-31,6.48
VTR-3935358,7115,2023-08-31,6.48
VTR-2634638,7115,2023-08-31,6.48
VTR-2809118,7115,2023-08-31,17.08
VTR-9892423,7115,2023-08-31,19.99
VTR-8694709,7115,2023-08-31,17.08
VTR-939543,7115,2023-08-31,40.59
VTR-443349,7115,2023-08-31,25.19
VTR-2094892,3456,2023-08-31,9.17
VTR-5597801,7115,2023-08-31,20.79
VTR-9747554,12971,2023-08-31,13.28
VTR-2284646,15688,2023-08-31,21.47
VTR-850273,47202,2023-08-31,6.45
VTR-6837701,42898,2023-08-31,12.83
VTR-4629351,13579,2023-08-31,0.00
VTR-9913410,13579,2023-08-31,0.00
VTR-3349796,13579,2023-08-31,0.00
VTR-6063931,13579,2023-08-31,23.76
VTR-2215089,21624,2023-08-31,3.49
VTR-9911024,42613,2023-08-31,9.47
VTR-6195544,648,2023-08-31,21.11
VTR-888428,34614,2023-09-01,2.92
VTR-3467583,47194,2023-09-01,4.46
VTR-3929487,47218,2023-09-01,2.99
VTR-3205274,44576,2023-09-01,20.46
VTR-6983071,89,2023-09-01,17.07
VTR-7188411,89,2023-09-01,17.07
VTR-7209947,47222,2023-09-01,7.46
VTR-1511199,9678,2023-09-01,20.76
VTR-2664174,47126,2023-09-01,10.47
VTR-147833,47126,2023-09-01,10.47
VTR-2577027,47227,2023-09-01,4.46
VTR-2445282,43323,2023-09-01,21.65
VTR-3413624,9208,2023-09-01,51.04
VTR-7059213,16911,2023-09-01,23.77
VTR-3648265,42173,2023-09-01,23.78
VTR-1070335,30728,2023-09-01,0.00
VTR-7530189,30728,2023-09-01,22.34
VTR-4305884,47236,2023-09-01,4.46
VTR-7478171,47243,2023-09-01,6.47
VTR-7586023,47243,2023-09-01,6.98
VTR-7138104,47251,2023-09-01,27.88
VTR-4926843,47055,2023-09-01,4.96
VTR-9351063,46252,2023-09-01,13.07
VTR-2924826,47069,2023-09-02,8.46
VTR-5700285,46445,2023-09-02,44.72
VTR-1960112,16531,2023-09-02,69.91
VTR-1104014,23468,2023-09-02,25.77
VTR-5761205,47269,2023-09-02,4.48
VTR-7443169,47275,2023-09-02,6.47
VTR-5304199,22333,2023-09-02,49.39
VTR-8222628,9208,2023-09-02,22.36
VTR-9279635,9674,2023-09-02,0.00
VTR-8983135,9674,2023-09-02,0.00
VTR-2018941,9674,2023-09-02,0.00
VTR-779569,47282,2023-09-02,4.47
VTR-9568864,47285,2023-09-02,6.98
VTR-3901901,47287,2023-09-02,7.97
VTR-6166703,9915,2023-09-02,3.71
VTR-9514400,47288,2023-09-02,5.98
VTR-2971134,23957,2023-09-02,24.97
VTR-3618099,47292,2023-09-02,6.47
VTR-421823,47295,2023-09-02,11.98
VTR-7833352,47297,2023-09-02,9.48
VTR-2365788,47302,2023-09-02,6.98
VTR-733223,47303,2023-09-02,5.48
VTR-123965,3991,2023-09-02,0.00
VTR-7306669,47305,2023-09-02,6.98
VTR-2409059,47308,2023-09-02,4.48
VTR-2987655,47309,2023-09-02,9.48
VTR-5343087,47310,2023-09-02,7.97
VTR-1794348,43053,2023-09-02,0.00
VTR-1317041,47290,2023-09-02,13.43
VTR-7676744,47252,2023-09-02,13.47
VTR-7618644,47307,2023-09-02,10.48
VTR-8706882,15489,2023-09-02,52.37
VTR-1136087,47147,2023-09-02,5.46
VTR-6635871,47322,2023-09-03,11.96
VTR-539054,26818,2023-09-03,3.99
VTR-6695607,9299,2023-09-03,3.99
VTR-6849770,41,2023-09-03,19.13
VTR-1260117,46915,2023-09-03,24.91
VTR-9953125,10614,2023-09-03,4.47
VTR-5773428,47330,2023-09-03,5.48
VTR-1394439,10498,2023-09-03,0.00
VTR-1301765,17018,2023-09-03,3.49
VTR-4940892,47334,2023-09-03,4.97
VTR-938612,47348,2023-09-03,2.99
VTR-2770833,14317,2023-09-03,24.44
VTR-3240683,15797,2023-09-03,3.49
VTR-3512369,13851,2023-09-03,25.67
VTR-9791502,47368,2023-09-03,8.48
VTR-376702,47371,2023-09-04,6.98
VTR-7704654,43241,2023-09-04,25.14
VTR-9048473,47251,2023-09-04,10.47
VTR-4827814,47378,2023-09-04,21.63
VTR-5142067,16166,2023-09-04,12.34
VTR-8389135,47384,2023-09-04,4.47
VTR-5633201,29980,2023-09-04,19.41
VTR-7273613,8528,2023-09-04,3.49
VTR-4828105,13377,2023-09-04,0.00
VTR-9125186,44288,2023-09-04,25.84
VTR-9733546,41650,2023-09-04,27.96
VTR-62752,41650,2023-09-04,0.00
VTR-714722,46003,2023-09-04,25.16
VTR-1321365,47402,2023-09-04,9.48
VTR-290415,47266,2023-09-04,6.46
VTR-1192255,46739,2023-09-04,0.00
VTR-7706733,47120,2023-09-04,0.00
VTR-2398407,17068,2023-09-04,13.76
VTR-3577654,46530,2023-09-04,0.00
VTR-7243804,46946,2023-09-04,3.49
VTR-8491461,9674,2023-09-04,0.00
VTR-437231,9366,2023-09-04,19.99
VTR-2065539,46770,2023-09-04,6.46
VTR-8599691,47438,2023-09-04,12.94
VTR-7626120,47113,2023-09-05,0.00
VTR-9126859,47113,2023-09-05,8.46
VTR-5360775,47445,2023-09-05,4.48
VTR-4586350,16215,2023-09-05,14.16
VTR-2147103,47360,2023-09-05,10.46
VTR-8272222,14317,2023-09-05,24.46
VTR-3986547,46808,2023-09-05,0.00
VTR-4943827,46808,2023-09-05,11.14
VTR-4073163,47424,2023-09-05,6.46
VTR-3543633,9208,2023-09-05,10.47
VTR-7908241,42898,2023-09-05,14.52
VTR-3824427,41653,2023-09-05,0.00
VTR-7882244,47471,2023-09-05,5.47
VTR-5225947,44958,2023-09-05,0.00
VTR-1527000,44831,2023-09-05,0.00
VTR-7590802,47395,2023-09-05,21.94
VTR-9650313,47475,2023-09-05,22.34
VTR-5609365,11390,2023-09-05,25.86
VTR-6142622,11390,2023-09-05,25.86
VTR-600780,46883,2023-09-05,5.45
VTR-7332634,47489,2023-09-05,14.98
VTR-9238737,47491,2023-09-05,21.98
VTR-12275,11251,2023-09-05,20.74
VTR-146679,1,2023-09-05,32.88
VTR-6032715,17150,2023-09-05,3.66
VTR-8876123,47495,2023-09-05,5.45
VTR-6302614,43053,2023-09-06,0.00
VTR-6008409,47508,2023-09-06,5.47
VTR-2710758,46739,2023-09-06,6.01
VTR-4634917,47493,2023-09-06,18.94
VTR-9297521,23468,2023-09-06,28.93
VTR-6543010,13906,2023-09-06,27.45
VTR-2499605,47530,2023-09-06,24.45
VTR-5265685,7542,2023-09-06,3.49
VTR-4505324,47534,2023-09-06,0.00
VTR-1335543,47534,2023-09-06,0.00
VTR-7424308,47534,2023-09-06,0.00
VTR-4414071,47534,2023-09-06,0.00
VTR-8591721,47534,2023-09-06,43.28
VTR-7545726,33063,2023-09-06,3.34
VTR-2102077,47418,2023-09-06,6.47
VTR-33407,14317,2023-09-06,23.07
VTR-5165527,14222,2023-09-06,38.45
VTR-2269442,23957,2023-09-06,26.58
VTR-6202917,11390,2023-09-06,28.64
VTR-6626402,9648,2023-09-06,3.49
VTR-2077718,3794,2023-09-06,22.33
VTR-5451266,20345,2023-09-06,13.77
VTR-5350033,47569,2023-09-06,14.92
VTR-450153,47578,2023-09-07,13.45
VTR-1971873,47580,2023-09-07,22.94
VTR-4146434,47583,2023-09-07,16.99
VTR-1366458,47218,2023-09-07,4.47
VTR-6502061,13579,2023-09-07,34.93
VTR-6343929,8621,2023-09-07,22.38
VTR-6354690,13906,2023-09-07,5.98
VTR-3835621,46417,2023-09-07,7.06
VTR-2700254,16196,2023-09-07,17.08
VTR-5557659,34563,2023-09-07,0.00
VTR-8408678,34563,2023-09-07,0.00
VTR-2645734,34563,2023-09-07,0.00
VTR-8148245,3379,2023-09-07,0.00
VTR-1637473,39081,2023-09-07,0.00
VTR-1868548,39081,2023-09-07,0.00
VTR-2830008,39081,2023-09-07,0.00
VTR-7953518,39081,2023-09-07,0.00
VTR-109376,47606,2023-09-07,10.97
VTR-6831946,47587,2023-09-07,10.94
VTR-1677708,46398,2023-09-07,19.95
VTR-9399990,42173,2023-09-07,21.68
VTR-9104088,47579,2023-09-07,9.98
VTR-2363121,47626,2023-09-08,6.45
VTR-2117800,47445,2023-09-08,11.48
VTR-3762828,47632,2023-09-08,33.94
VTR-6491755,47632,2023-09-08,33.94
VTR-5566831,47632,2023-09-08,33.94
VTR-6869005,14317,2023-09-08,22.38
VTR-576533,47256,2023-09-08,6.46
VTR-4601904,21110,2023-09-08,6.22
VTR-9997875,47637,2023-09-08,5.47
VTR-3090871,47638,2023-09-08,5.48
VTR-3079479,44831,2023-09-08,0.00
VTR-3149456,28347,2023-09-08,3.49
VTR-8289764,44958,2023-09-08,3.49
VTR-1858783,41653,2023-09-08,3.49
VTR-5008414,47649,2023-09-08,14.96
VTR-1949790,47238,2023-09-08,22.93
VTR-9851964,47662,2023-09-08,14.98
VTR-7177961,47663,2023-09-08,8.47
VTR-5606290,47666,2023-09-08,16.91
VTR-5735091,47215,2023-09-08,10.46
VTR-4500054,24221,2023-09-08,16.76
VTR-2545645,47669,2023-09-08,6.48
VTR-9645005,47670,2023-09-08,17.92
VTR-899360,47671,2023-09-08,4.48
VTR-1108050,47671,2023-09-08,4.48
VTR-3479332,47670,2023-09-08,17.92
VTR-1025715,9672,2023-09-08,10.89
VTR-4919552,47621,2023-09-08,13.94
VTR-537566,47521,2023-09-08,10.96
VTR-6089034,47675,2023-09-08,24.45
VTR-968882,47675,2023-09-09,21.66
VTR-8876562,42173,2023-09-09,21.18
VTR-136017,12555,2023-09-09,22.33
VTR-5415343,47123,2023-09-09,4.46
VTR-2698791,47686,2023-09-09,11.96
VTR-1901606,44408,2023-09-09,20.78
VTR-4131970,6834,2023-09-09,7.99
VTR-242366,6834,2023-09-09,7.99
VTR-7701377,47694,2023-09-09,7.98
VTR-6342232,47698,2023-09-09,5.45
VTR-1803292,47693,2023-09-09,4.47
VTR-1235622,9672,2023-09-09,13.68
VTR-3080855,47710,2023-09-10,13.48
VTR-1272524,47710,2023-09-10,13.48
VTR-7224915,47713,2023-09-10,27.98
VTR-9315045,47722,2023-09-10,21.93
VTR-1530326,46596,2023-09-10,0.00
VTR-6935847,46596,2023-09-10,0.00
VTR-5553170,23468,2023-09-10,20.75
VTR-252605,9299,2023-09-10,1.53
VTR-6658898,47709,2023-09-10,4.47
VTR-8497023,46596,2023-09-10,5.45
VTR-9842399,31653,2023-09-10,25.87
VTR-5904774,42173,2023-09-10,37.05
VTR-6508174,18541,2023-09-10,81.84
VTR-7577829,8130,2023-09-11,0.00
VTR-7587248,8130,2023-09-11,34.91
VTR-1249056,47781,2023-09-11,10.95
VTR-5918645,7542,2023-09-11,3.49
VTR-3820809,43170,2023-09-11,71.91
VTR-2531657,47521,2023-09-11,0.00
VTR-7175297,47521,2023-09-11,0.00
VTR-3248455,47799,2023-09-11,27.27
VTR-7454195,47521,2023-09-11,19.75
VTR-7477917,13746,2023-09-11,26.41
VTR-9553879,47808,2023-09-11,5.48
VTR-9764860,14110,2023-09-11,207.74
VTR-5714207,47709,2023-09-12,4.47
VTR-5008965,14317,2023-09-12,19.37
VTR-6036130,22687,2023-09-12,3.49
VTR-1628063,46946,2023-09-12,3.49
VTR-5911711,47833,2023-09-12,20.92
VTR-2808208,47825,2023-09-12,0.00
VTR-9617008,47825,2023-09-12,26.91
VTR-9893413,47838,2023-09-12,23.91
VTR-5871236,47840,2023-09-12,4.46
VTR-4727693,47832,2023-09-12,3.99
VTR-4206568,42698,2023-09-12,14.53
VTR-658434,12220,2023-09-12,1.62
VTR-6741347,47850,2023-09-12,4.46
VTR-7717724,15333,2023-09-12,6.98
VTR-8899315,47851,2023-09-12,6.48
VTR-7104823,9722,2023-09-12,0.00
VTR-1548544,46883,2023-09-12,7.98
VTR-3756093,18541,2023-09-12,58.76
VTR-273868,41522,2023-09-12,23.92
VTR-843033,47375,2023-09-12,2.99
VTR-9797890,42173,2023-09-12,22.51
VTR-3188172,8446,2023-09-12,15.14
VTR-5758144,46518,2023-09-12,5.48
VTR-1861422,28333,2023-09-12,9.98
VTR-2963588,16472,2023-09-13,17.90
VTR-7970344,47080,2023-09-13,9.98
VTR-3477837,15688,2023-09-13,21.66
VTR-7004619,47632,2023-09-13,46.85
VTR-3570899,47126,2023-09-13,15.99
VTR-9479957,47881,2023-09-13,10.48
VTR-3264321,47879,2023-09-13,5.47
VTR-2559537,47632,2023-09-13,43.86
VTR-7947908,16215,2023-09-13,65.45
VTR-5711749,47882,2023-09-13,9.48
VTR-524375,47850,2023-09-13,6.98
VTR-3267421,19191,2023-09-13,3.49
VTR-9879614,28481,2023-09-13,20.78
VTR-1289617,9672,2023-09-13,15.47
VTR-9561731,22862,2023-09-13,23.03
VTR-157868,43787,2023-09-13,8.97
VTR-3829451,47913,2023-09-13,21.93
VTR-2266127,47814,2023-09-14,32.83
VTR-5819826,14443,2023-09-14,21.55
VTR-8380964,47632,2023-09-14,43.86
VTR-1338535,47632,2023-09-14,36.88
VTR-3559667,47632,2023-09-14,26.91
VTR-4640126,47632,2023-09-14,55.84
VTR-7836245,47632,2023-09-14,38.41
VTR-5920345,42377,2023-09-14,23.07
VTR-60882,44288,2023-09-14,32.14
VTR-6776357,47632,2023-09-14,30.73
VTR-1407263,47632,2023-09-14,30.73
VTR-7810705,21396,2023-09-14,48.94
VTR-4119047,47932,2023-09-14,4.47
VTR-8953385,47933,2023-09-14,5.48
VTR-2714356,47934,2023-09-14,8.95
VTR-1085130,47941,2023-09-14,2.99
VTR-6131809,44831,2023-09-14,6.48
VTR-2103376,18571,2023-09-14,37.06
VTR-4875230,34563,2023-09-14,0.00
VTR-9136081,34563,2023-09-14,0.00
VTR-1878779,8621,2023-09-14,22.36
VTR-8615997,34563,2023-09-14,40.41
VTR-4526941,28347,2023-09-14,13.96
VTR-8771744,47951,2023-09-14,14.16
VTR-2568076,41726,2023-09-14,3.99
VTR-6452339,47966,2023-09-14,6.98
